0,1,2,3,4,5,6,7
0.5416376248339079,0.7312787237373497,0.6889663793539983,0.6221708477657628,0.5335218205212667,0.5821973449399198,0.5824353395729356,0.5103966993745864
0.6094578882491082,0.7882769612915933,0.6893508982853012,0.6651417204572252,0.5520847855426638,0.7020333590487745,0.586857433955624,0.5872985941508224
0.6174128868238123,0.7999781752665402,0.6918575993082596,0.6715643365860264,0.5741300791592727,0.7172160196722409,0.5880277671901342,0.5960598445778025
0.6323281263827136,0.8068903098963869,0.7606524704884778,0.6728067427521657,0.59078519126561,0.724411071968597,0.6139566647835423,0.6247217679046955
0.6401170486747797,0.8312205875329068,0.7752122575706276,0.6930530934720522,0.59386745492733,0.7529838153909514,0.6821186616814379,0.5909343661468764
0.6698115683612693,0.8373225184423485,0.7917782558205674,0.7105302022014846,0.5751713985231808,0.7540424468351099,0.6902268495250774,0.6488971308413882
0.6956276897123767,0.8451688691190284,0.7835815434033523,0.752753979911235,0.5718899349467765,0.7571868569599771,0.732494379631704,0.6726782040271607
0.7954478597246725,0.875728102452393,0.7813882837310354,0.7674061988003196,0.6784420138626879,0.7925591066878284,0.7136596840674259,0.6747198290255794
0.7998857494928027,0.8949945619616396,0.7845884557016177,0.8443995273677387,0.6940031302843737,0.8027652309623194,0.7232739120088967,0.7707610380035017
0.8033931402621872,0.8966117169591563,0.79605846021081,0.8515640886658542,0.7143739751465111,0.8182394328684158,0.7186370242030832,0.7947562999596042
0.8580341774279495,0.910512733734974,0.7927100373714032,0.8569665178440089,0.772929828669696,0.834338492810637,0.7133322904938029,0.7864148830596982
0.8589105498747159,0.9121244081606786,0.8001850449706476,0.8636337576572823,0.7763631954072086,0.8355825911312107,0.7083719520387562,0.794300201449246
0.8582544782513464,0.9129337163373095,0.8066593707300793,0.8618665238303491,0.772738698105763,0.8350458383261619,0.7271765784429192,0.798030222388552
0.8602408994366538,0.9138389706155504,0.8117891053997827,0.8664762971250751,0.7766766637884682,0.8385214955065379,0.7340794701295825,0.8030040975370939
0.8605208558289033,0.9129224313151094,0.8008306757845307,0.8657580957810621,0.7822695870402552,0.8267041971901418,0.7251722818068076,0.8011982272937103
0.8633162846249107,0.9176665793365156,0.81350152048718,0.8715538703645472,0.7963398338292911,0.8442110380427181,0.7385071037976416,0.7996910738889473
0.8635608327717514,0.9174039177133017,0.8147773850457366,0.8744234450814942,0.792330224118003,0.8405462610166708,0.7416644353959951,0.8093873465630205
0.8712474155826913,0.9215442799765622,0.8975144194155978,0.9044716459076902,0.7990747033093526,0.8383092894674358,0.8027482549375575,0.8203140336894224
0.873978610284132,0.9279622968656982,0.9002238603367383,0.9155401498464765,0.8043861515684695,0.8436213457967939,0.8081026066865052,0.8525577228438501
0.8714529274495684,0.9275531504254437,0.9042587577125416,0.9210575180774365,0.801966298626679,0.844939175915888,0.8152085415326806,0.8493658335370774
