0,1,2
0.2991255223751068,0.15185163915157318,0.18982098996639252
0.6523120403289795,0.37606459856033325,0.29030048847198486
0.2843194007873535,0.15619929134845734,0.19025081396102905
0.2453969419002533,0.1591927707195282,0.19163765013217926
0.40615513920783997,0.1813923865556717,0.20585043728351593
0.24021320044994354,0.139150932431221,0.2056272327899933
0.27144789695739746,0.15083295106887817,0.17392082512378693
0.5160292983055115,0.21177658438682556,0.2476525455713272
0.450189471244812,0.31959620118141174,0.22632595896720886
0.44105803966522217,0.2609403431415558,0.18982364237308502
0.26465049386024475,0.14448659121990204,0.24809998273849487
0.3385298252105713,0.32602548599243164,0.15944938361644745
0.48409777879714966,0.41244572401046753,0.2096342146396637
0.48187172412872314,0.28998878598213196,0.20196348428726196
0.26891496777534485,0.15982189774513245,0.23176084458827972
0.4618338644504547,0.3798168897628784,0.18405836820602417
0.3161297142505646,0.1668461710214615,0.20085161924362183
0.3612828552722931,0.1635790318250656,0.19023163616657257
0.419360876083374,0.25277766585350037,0.2099601775407791
0.2542200982570648,0.16567647457122803,0.3075188398361206
0.25571444630622864,0.16224075853824615,0.18815334141254425
0.2852051258087158,0.1760716438293457,0.22792021930217743
0.3548622727394104,0.21949350833892822,0.2724510431289673
0.22476395964622498,0.1400129199028015,0.22416764497756958
0.2973313331604004,0.14001913368701935,0.22959892451763153
0.2801796793937683,0.13258829712867737,0.21159513294696808
0.25157132744789124,0.13490989804267883,0.2174450159072876
0.2962290942668915,0.1751987785100937,0.2677723169326782
0.29108089208602905,0.1506013721227646,0.20145617425441742
0.24103818833827972,0.16224075853824615,0.24403928220272064
0.24786393344402313,0.14187993109226227,0.1894209384918213
0.6014524698257446,0.4193626344203949,0.27919745445251465
0.3262934684753418,0.21577031910419464,0.21352125704288483
0.22813011705875397,0.19321836531162262,0.2235281616449356
0.31323760747909546,0.1634560078382492,0.21545416116714478
0.3274397850036621,0.19585002958774567,0.21428823471069336
0.43503880500793457,0.2872088551521301,0.20988117158412933
0.31553035974502563,0.1767539381980896,0.24841032922267914
0.2928742468357086,0.14753912389278412,0.2437828779220581
0.24442245066165924,0.1763158142566681,0.27636197209358215
0.2960093319416046,0.15529736876487732,0.2240261733531952
0.24314822256565094,0.14187993109226227,0.23993051052093506
0.4562666416168213,0.2278914600610733,0.22243161499500275
0.36825135350227356,0.28683966398239136,0.213725283741951
0.32435837388038635,0.18408839404582977,0.25924935936927795
0.4994054436683655,0.21573622524738312,0.29745805263519287
0.30907779932022095,0.17998364567756653,0.210725337266922
0.25467434525489807,0.19282211363315582,0.146107479929924
0.19465060532093048,0.12845191359519958,0.19204911589622498
0.42622804641723633,0.27933838963508606,0.22211255133152008
0.3355845510959625,0.17452603578567505,0.2174326628446579
0.3386918902397156,0.1601783037185669,0.21285513043403625
0.22667409479618073,0.14187993109226227,0.19346953928470612
0.27336645126342773,0.16067403554916382,0.18083055317401886
0.3472772240638733,0.21419285237789154,0.29477936029434204
0.2887241542339325,0.1910528838634491,0.23586636781692505
0.4805331230163574,0.39958661794662476,0.26020175218582153
0.2539685070514679,0.1538483053445816,0.25304940342903137
0.2648909091949463,0.14856362342834473,0.2556677460670471
0.4054757058620453,0.18566597998142242,0.2519909739494324
0.31086841225624084,0.16224075853824615,0.2315690666437149
0.27328595519065857,0.21023894846439362,0.1972602903842926
0.5129859447479248,0.36850836873054504,0.2161344736814499
0.25972163677215576,0.14609931409358978,0.21492509543895721
0.30670028924942017,0.16886301338672638,0.24102957546710968
0.3294275999069214,0.2297169715166092,0.20954856276512146
0.3810783624649048,0.21393205225467682,0.25448721647262573
0.30494755506515503,0.19694741070270538,0.19151601195335388
0.4032151699066162,0.21345119178295135,0.26555725932121277
0.5121316313743591,0.28492316603660583,0.24477186799049377
0.335644006729126,0.12098467350006104,0.255205363035202
0.2515750229358673,0.1672908365726471,0.15427716076374054
0.2440655529499054,0.15521372854709625,0.1731530874967575
0.32743650674819946,0.27513641119003296,0.2554915249347687
0.22076067328453064,0.16224075853824615,0.21385793387889862
0.37785521149635315,0.21864159405231476,0.2361014187335968
0.5460489392280579,0.3140295147895813,0.25488242506980896
0.2751557230949402,0.16568361222743988,0.2633824646472931
0.25566592812538147,0.14889249205589294,0.1761767864227295
0.5259737372398376,0.26616960763931274,0.24796557426452637
0.3015289902687073,0.17001746594905853,0.1973997950553894
0.309788316488266,0.19068953394889832,0.2099611908197403
0.30143576860427856,0.1836559921503067,0.21170347929000854
0.4039517045021057,0.22110794484615326,0.22560782730579376
0.43395715951919556,0.2795965373516083,0.259724885225296
0.252243310213089,0.14753912389278412,0.21889200806617737
0.3974519371986389,0.1700526773929596,0.23645445704460144
0.23907047510147095,0.1469740867614746,0.23682953417301178
0.2412727028131485,0.1636662632226944,0.21350035071372986
0.4278371334075928,0.1905827522277832,0.2631515562534332
0.4919417202472687,0.3268941044807434,0.267864465713501
0.4641188383102417,0.2378397285938263,0.18785063922405243
0.2575657069683075,0.13793644309043884,0.17385561764240265
0.31402361392974854,0.21746906638145447,0.2541087865829468
0.22717931866645813,0.17273473739624023,0.2000674456357956
0.25450190901756287,0.14694900810718536,0.19686824083328247
0.3467824459075928,0.17273473739624023,0.21156300604343414
0.2769007086753845,0.136055126786232,0.23655965924263
0.33525440096855164,0.14947809278964996,0.2646835148334503
0.23636534810066223,0.154647096991539,0.19886986911296844
0.2728763222694397,0.2519061267375946,0.2557951807975769
0.30592507123947144,0.19253027439117432,0.24038738012313843
0.40135684609413147,0.2278718203306198,0.20724812150001526
0.1983465850353241,0.13508561253547668,0.23945370316505432
0.25796186923980713,0.14001913368701935,0.24703514575958252
0.2991429269313812,0.15723340213298798,0.26507866382598877
0.19242936372756958,0.13365891575813293,0.1694161295890808
0.24084289371967316,0.15158498287200928,0.28352800011634827
0.25994637608528137,0.1636662632226944,0.19896717369556427
0.2576583921909332,0.1730576753616333,0.24925993382930756
0.38433462381362915,0.2938604950904846,0.21355979144573212
0.3813650906085968,0.2544589936733246,0.16336266696453094
0.2525460422039032,0.1538483053445816,0.2720582187175751
0.35853269696235657,0.1943395584821701,0.27363157272338867
0.2318863719701767,0.16420699656009674,0.2092781364917755
0.31161826848983765,0.19451527297496796,0.2064763307571411
0.46006932854652405,0.32583412528038025,0.2505023181438446
0.22373265027999878,0.16224075853824615,0.24814055860042572
0.24496795237064362,0.12464442849159241,0.18440599739551544
0.4778100550174713,0.21019943058490753,0.23994264006614685
0.30981752276420593,0.15185163915157318,0.17143243551254272
0.3407454490661621,0.17706002295017242,0.19240520894527435
0.3358859419822693,0.1747388392686844,0.18304629623889923
0.24553991854190826,0.15573173761367798,0.16860052943229675
0.3268663287162781,0.19522838294506073,0.2160595804452896
0.5439937114715576,0.23709143698215485,0.224408820271492
0.2577739357948303,0.1538483053445816,0.19856996834278107
0.2602841258049011,0.16224075853824615,0.2715917229652405
0.3045457899570465,0.1621016561985016,0.16420866549015045
0.2500777542591095,0.16533595323562622,0.25594496726989746
0.358803391456604,0.22236515581607819,0.28004056215286255
0.2320815771818161,0.155012309551239,0.21799010038375854
0.2448926568031311,0.18895092606544495,0.1508769690990448
0.3275699019432068,0.18877416849136353,0.2132793366909027
0.4365331530570984,0.2686121463775635,0.21837776899337769
0.3515559136867523,0.16533595323562622,0.22541458904743195
0.3484470546245575,0.19242608547210693,0.21304133534431458
0.2933102548122406,0.16224075853824615,0.19346953928470612
0.3353031277656555,0.1569073498249054,0.23595048487186432
0.329049289226532,0.16063523292541504,0.23728391528129578
0.3459204137325287,0.15185163915157318,0.17601703107357025
0.5834507942199707,0.3187355399131775,0.1865496188402176
0.2828541100025177,0.1767069399356842,0.19038896262645721
0.4152885675430298,0.30482858419418335,0.22494815289974213
0.465565949678421,0.3183239996433258,0.20876191556453705
0.22717931866645813,0.15185163915157318,0.22940769791603088
0.22546593844890594,0.14364172518253326,0.2118435949087143
0.48725366592407227,0.22519142925739288,0.2280316799879074
0.38499313592910767,0.23187929391860962,0.2243722528219223
0.29981309175491333,0.16786904633045197,0.19366513192653656
0.2976323962211609,0.17348940670490265,0.21627584099769592
0.47426608204841614,0.2693280279636383,0.19168312847614288
0.3354443311691284,0.15019848942756653,0.26475989818573
0.45841431617736816,0.18118897080421448,0.22521653771400452
