0,1,2,3,4,5,6,7,8,9,10
0.0876065726950419,0.03823333603217725,0.1470634292282557,0.19571838489174842,0.19630172484507785,0.08227617190824822,0.1362495993115008,0.07569927401618043,0.08563683510337432,0.06397973114717752,0.09362733810272039
0.08959465921179254,0.0380409280811873,0.14868033497067518,0.19561924710636958,0.20122600441297983,0.08206059990543872,0.13120632717013359,0.0746465420824643,0.09688890567168709,0.0631445456352085,0.09139348243008134
0.09131945587621886,0.03700882285188891,0.14822126815739467,0.19005072980653495,0.1824232703486341,0.080203301533591,0.12934306067973375,0.0727228137130478,0.09230217576550785,0.060454901639604944,0.09570723993021238
0.08682499784870197,0.03468239326820913,0.14448661318095402,0.1870874679828994,0.17665669579809765,0.07970154977124184,0.12642452790401876,0.07405406791972928,0.0839093297429572,0.05908620957122184,0.09251325040143274
0.08711817496254207,0.037731320411956405,0.15525903814614866,0.19200564597314224,0.19697730037602013,0.08180268789659022,0.13670553745701908,0.07053214498936723,0.09126074034427256,0.0611483440073207,0.09288834965032583
0.09002676233042439,0.03837011245118629,0.148864044291151,0.19530556124052964,0.19535483306238893,0.08177674229070545,0.1312332043685019,0.0767408454723336,0.086389322655843,0.061062686085700986,0.09640312112205356
0.0861181865837716,0.03570978152787939,0.1329466188026272,0.17679615468345583,0.1815039631901891,0.07285990055883303,0.11775373772718012,0.07115141245775157,0.08385336317423207,0.056499220507219436,0.08819756336038699
0.08317888023954584,0.03512582567514346,0.13605581360048383,0.18398516140831633,0.17861480036590366,0.07827009651856497,0.126182138197124,0.06671923565619726,0.08379595734172472,0.05894460824085399,0.09048414564557607
0.08116954665593402,0.038010711062052,0.14929257813942967,0.18951813441328705,0.18325393491674913,0.08163111241953447,0.12964068059809505,0.07158418584261426,0.08883593208750244,0.058551637096330524,0.09354825129370146
0.08632858580099856,0.038351566800388356,0.14672484755259937,0.19519852297380566,0.18545464295441344,0.08334935169201345,0.13583267062157392,0.06945921753229777,0.08421293529136165,0.06172423175722361,0.09255504728686356
0.08380425079676411,0.035448594765446616,0.1473331622175101,0.18551422574045137,0.1826800728160815,0.07643566672317684,0.12378470244258642,0.06979302339848073,0.08865637464320753,0.059294946704991164,0.09346898711800895
0.08467422164086748,0.034737958294256716,0.1420843660254577,0.18096380806155501,0.1809195050057606,0.07717023130785673,0.12339034621417523,0.0688002360771352,0.08219223362408229,0.0572939890838461,0.09011126655702538
0.08985678195708897,0.037656071873338075,0.14511852893279864,0.18533287332812323,0.19459196402976522,0.07773249994963408,0.13119011894613505,0.07147173782964455,0.0925327281260179,0.05861229554656893,0.09228110557606851
0.08312377866793395,0.03530190482393482,0.14175075429977732,0.18377920907642692,0.18156539931998122,0.07884868743875996,0.12973928585089742,0.07353490706985757,0.08811525394563796,0.058242429924197495,0.09471292070471099
0.08170941526378737,0.034146975095514794,0.13654485776621733,0.18636722978996112,0.18108189549890813,0.07688533684285358,0.12018033729679882,0.06777493118399253,0.07875796824740246,0.0583139930148609,0.08986417288910889
0.09288444351067301,0.03654515148198334,0.14906226509757106,0.1856574961366132,0.1850528612579219,0.0817977098999545,0.12776743184402586,0.07493222317149775,0.0883220699517915,0.05899948568991385,0.094632069209154
0.08974727011108553,0.03791980056780449,0.14751948485482716,0.1930872822906822,0.1911370180081576,0.08105217700847425,0.1321324759349227,0.07470947826755946,0.09322336799182812,0.06015523781848606,0.09697212175414462
0.0893719992614715,0.03565149293972354,0.1440184909368254,0.19334770123427733,0.18297521116922144,0.08239188491227105,0.1299747311361134,0.07417631525243633,0.0853293864072184,0.060013256055302916,0.09081629161177625
0.08548707121094049,0.03692190751665976,0.14223170311357716,0.18457502997107803,0.19422676121348922,0.07761394614866003,0.1319283205345273,0.07012258381726133,0.08398868408113776,0.059465607922989876,0.0905209850123756
0.09131948619200557,0.038009145820884445,0.15308442550885956,0.1956196977365762,0.1927024309654953,0.08144192151399329,0.13293687142431737,0.07194249624527584,0.08732360389470704,0.06144577807141468,0.09167970773224897
0.09311533185435837,0.037356999664130856,0.14687979768647347,0.18948977144993842,0.18091542206105077,0.07837542494316585,0.12937601353228093,0.07169899000436271,0.08751576744137855,0.060429673842387274,0.0906748230155863
0.08664048021449708,0.036823413185804385,0.14731109818865662,0.18859147204086185,0.18021286055230304,0.0788479085327126,0.1289866313934326,0.07159940523415571,0.09628562588959176,0.060835305569693444,0.09557472157648499
0.09036856993662513,0.03828917670824922,0.14462561715309857,0.19041695542936213,0.18085033012460916,0.08127812749147414,0.13238602765649557,0.07589783820433331,0.09040708948860993,0.0593585467254743,0.09812040567636723
0.09379339268528565,0.03637281492564762,0.14649053138248563,0.197285528158769,0.1848139814402366,0.08318601832166314,0.13429606473259628,0.0755805758974966,0.09105672359235177,0.06254115176387132,0.09675334594481683
0.09130442160860548,0.038795289551537736,0.14894767467610837,0.18645984255941583,0.18917008773121052,0.07841715270793065,0.13129170817881822,0.07139003618284914,0.09292147914233646,0.060338046103715896,0.08783008889308258
0.08701064430696716,0.03756865141156959,0.14943005961370365,0.19045188667345792,0.1939201785493933,0.07852816586056724,0.1289088023491204,0.07073280814907047,0.08695627077011796,0.0583335401955992,0.09396735795950008
0.08401162233256036,0.03736596247214766,0.14926529697963997,0.19110837396793068,0.1841752497414127,0.08009127782448194,0.1343308995179832,0.0721238278207311,0.09649270941885879,0.06082935948227532,0.09564258721322676
0.0892900036436622,0.03422335218545004,0.14728347716948792,0.19046768902335315,0.18248884191233083,0.08188553851936012,0.1333952150642872,0.06758115122961772,0.08559283441790468,0.05901193006150424,0.09529861479350803
0.0828907102010562,0.03721837137340844,0.14560498525071308,0.18838515807967632,0.17898581763531546,0.08036223712097854,0.12867450927942992,0.07186256377023528,0.08431662371122002,0.059950121319154275,0.09350826803355448
0.09142401697118066,0.041708087656281354,0.15546356591084623,0.19869617354404182,0.19500349752430338,0.0826035985746421,0.13456608723290264,0.0729141458973536,0.08962941132457308,0.06273264647414908,0.0932533388400043
0.08967979954100155,0.0364562280603277,0.1443457115739875,0.18762814266700298,0.1816428838557622,0.07804607535758987,0.1252643313165754,0.07094528449926292,0.08723997240856625,0.06101663176622242,0.09220483836267522
0.08796035264085003,0.03784340211692142,0.14428967141619067,0.1899877734449692,0.1923979017897509,0.08001300813257695,0.13034101429767905,0.07447363743061942,0.09267240634258178,0.05997464649798349,0.09850328927594819
0.08996080318515305,0.035249727554168206,0.1443160658532288,0.1857462917631492,0.18143164186767535,0.08167752244137227,0.12565378678962588,0.06939898823363273,0.09402070942017599,0.05933868864830583,0.09095598531729775
0.08884941382484976,0.036785656712971106,0.1467518924768956,0.19108515287935735,0.1892814474652987,0.07988902965886518,0.1317691766899079,0.0711861640541756,0.09030766972799029,0.06002577435970306,0.08979942494291754
0.08667830334623068,0.034365444620827475,0.13522686660698674,0.18082086784910645,0.1735557805771823,0.07557481456361712,0.12287888024002314,0.0686023662748048,0.08781366875036656,0.059017159427748996,0.08718453751014021
0.08812135093691177,0.03492294068206138,0.13728211449881383,0.18687729209009557,0.18570245372445243,0.08104018348874524,0.12683473144657909,0.07310942157678073,0.08894023747980827,0.059893038374953904,0.08784523407320376
0.09564699185192876,0.03772715479788167,0.1483898191658809,0.19816884694807232,0.19569568215135952,0.08452824964979663,0.1339562669415027,0.07586184448427594,0.0905057799914357,0.06215593919670209,0.09943784329683013
0.08919849782944948,0.03473110783367156,0.1457045685080193,0.18825993518903852,0.1890518302640994,0.08097476162249223,0.13171873664297162,0.06784343887838987,0.0848622749928436,0.0591377850593999,0.08988902110691925
0.09619327639840776,0.036567461415659634,0.13694627538407075,0.1951728878263384,0.19054170830773365,0.08343620533496142,0.1296286506205797,0.07407997450717449,0.09896959106178474,0.06278330434951931,0.09295918840968807
0.08448745196960772,0.037264324227751784,0.14036321600963128,0.19073835913836956,0.18172155049905997,0.07865794047620148,0.12832408811151982,0.06844463761229418,0.08577441970491054,0.0604799450263381,0.0904863632843917
0.08955789437977364,0.03663705310437581,0.14329338383155119,0.18339312780136244,0.17979445217736065,0.08049047909630462,0.12741105033084751,0.07123791328438528,0.09099663056270947,0.058627205269236586,0.09248540562749621
0.08416162088584042,0.037342354452957804,0.14310548453309457,0.18630032508075237,0.1933701328688767,0.07694096024788451,0.12489149543270468,0.0726842073954017,0.09256564147700555,0.06096369685791433,0.09229256172313763
0.09108938005186792,0.03580181263565828,0.1428515593500342,0.18375873461458833,0.18225910330560874,0.08017811550665646,0.12837864319980144,0.07150137899224138,0.08361370790548972,0.057677069663768635,0.08915387806267973
0.07978469858199241,0.0366963853664181,0.14166027635229694,0.18448626134265214,0.1801074096362572,0.07603087559062988,0.12414751981012523,0.07328080857882742,0.0873506885525785,0.05811099709523842,0.08882472181814012
0.08244298614854051,0.035847131004673426,0.14028225435345668,0.18420488138590008,0.18791993121779524,0.07962951835431159,0.12563300886377693,0.06839383206017374,0.08928067192517483,0.05811130374739878,0.09267625300699729
0.08504973192416947,0.037419339512023725,0.14959857840763288,0.18511069826851598,0.1866223622955149,0.07984811172727495,0.13052904945984484,0.07073537718946699,0.09099705849552266,0.05913231818191707,0.09079563555573258
0.08725326974940617,0.03534232635523767,0.1436912637884816,0.18918676892947406,0.18757761690067126,0.08074265286326408,0.1271274063512683,0.06848744294411153,0.08215846038786004,0.06096247825026512,0.09030234292999376
0.09102400131178728,0.03536315631490288,0.13788651736762403,0.1869398905718699,0.18468839745712468,0.07723820797447115,0.1256803312189877,0.07123185220104643,0.08832820259120126,0.059943917459342626,0.09216127114787014
0.08256919450996066,0.03761396497885846,0.14820176793658174,0.18792734419135376,0.18255430867020914,0.08019442976405844,0.13020177664235233,0.0706641912579762,0.091739111258692,0.06051795793743804,0.09492091798329784
0.08221413545432733,0.03613680409711924,0.1418961525380437,0.1835271114667412,0.17336755765089765,0.07964038017811254,0.12403306234255433,0.07388604624537402,0.08161514612609198,0.05755379349365831,0.09489307723913225
0.09252668136526336,0.03880468513401638,0.14711123196904646,0.19384152288548648,0.18947969129832928,0.08189148255391046,0.13066606333479286,0.07319292828609832,0.09339278023742373,0.061468180251307784,0.09627335081918136
0.08619009192744852,0.03741650824273529,0.14889203488198108,0.19405502432771027,0.18788096391933504,0.08197307279054075,0.133338250529021,0.07306265588866609,0.08819958862758358,0.060924746245145794,0.09369885420897117
0.08531615637639516,0.036025825852413616,0.14193034310293115,0.18217343463003635,0.18167486362485216,0.07629662590892985,0.12389908397942781,0.0689177852521534,0.08319240876039839,0.05883801193488762,0.09218921139195663
0.08925896756938892,0.034981296398179325,0.13897347545840602,0.18639619592297824,0.17855935189774028,0.07693655870296061,0.12639278318360447,0.07240425892700478,0.08257728497347307,0.060134527714923024,0.09400111682415445
0.09276415018201806,0.03687496131091757,0.14577857686790868,0.193034769509919,0.18765494913316796,0.08105166838038713,0.13039152325503528,0.07255681844521314,0.08989914500049417,0.06197849894268438,0.09391568224690855
0.09053839076661098,0.037656275503355235,0.15434461852602543,0.1876146156853065,0.1800959771857597,0.07840171798691153,0.12682438893802464,0.07334439275207115,0.08565765138649521,0.061062701074406506,0.09376746282623208
0.09160433044601814,0.03548653341836052,0.13440780057787197,0.1879270538846031,0.18376526744524016,0.07756192147126421,0.12867751860246063,0.0710608500430244,0.08916176471649669,0.06028942819172516,0.09229098648665252
0.08800288961498881,0.036069333220984844,0.14033130922613782,0.18304841574467717,0.1846038156899158,0.07884021864226087,0.12936343481391668,0.07215809000166018,0.08581137157243211,0.05896575888921507,0.0967504303901369
0.08560630077062524,0.03746104997972361,0.14443127116137475,0.19561552100162954,0.1922280539246276,0.08329929414205253,0.13152943550422788,0.07299485633571749,0.08426269287457762,0.060661920143757014,0.0949173027608158
0.09026085535450692,0.03781340136775179,0.14219777542419615,0.1893377001779154,0.1808979674798902,0.07955500849394594,0.12694139015860856,0.07151357611118873,0.09035472331074924,0.058898844744660894,0.09157289010917156
0.09137487890393095,0.03670044351800493,0.15032049535642728,0.19721323127485813,0.1904443684570142,0.08191035964293406,0.13404316658526658,0.07196286038569814,0.09504879977078963,0.06256250663474203,0.0945944524888182
0.08690239951416151,0.03902741635259008,0.1423746622977651,0.18625633618887513,0.18509886912745424,0.07760098093945998,0.126518708512187,0.0691626858731397,0.085363357231603,0.05890406845137477,0.09550168912752997
0.0856440251795575,0.03576561844907701,0.1443495388768606,0.1883205888113007,0.18180791901936755,0.07671848127199336,0.12426175093650818,0.06941085002907493,0.08254420812622994,0.058844159160275016,0.08824988875427517
0.09150293334558955,0.03589724418806145,0.14199952464965646,0.18991402678354644,0.18729224675358272,0.07871254711103393,0.12922167682647706,0.0694246003836397,0.0923022513719261,0.06033584695216268,0.08953540523573611
0.08447713601264695,0.03742366485356479,0.145876936837245,0.1854269569348544,0.18207049039825507,0.07760884214006364,0.1262661379240453,0.06997301434330438,0.08147410688558375,0.06013004388473928,0.09229739782551041
0.0940023696194694,0.03684023147807693,0.15151186833024258,0.1932704751752317,0.1883356191611965,0.08057970498455688,0.1321080328449607,0.07389127979986733,0.08866223995275868,0.060044353106059135,0.09450756152142009
0.0891389867809703,0.036246033650255416,0.14163877769943792,0.1844379246063181,0.17960960138589144,0.07514244125736877,0.12534253195300699,0.06802032126227277,0.09159949963296413,0.05785647837165743,0.0858776885924235
0.08889592826156513,0.03564735557634503,0.14798885047831573,0.19124556084908545,0.18892778150737286,0.08122447523660958,0.128822010923177,0.07218950856220249,0.08991799181721581,0.05917632484261412,0.09317485826603661
0.08420075189117779,0.03678939274136792,0.1461702972005587,0.19527150446362793,0.1929270597762079,0.08154587778478162,0.13209657826274634,0.07275656264442659,0.08751556106562566,0.06340301208291203,0.09493714973304304
0.08945328654702461,0.036827759464478735,0.1404084744686261,0.18904859625478276,0.18096334977587686,0.0804866772564128,0.1299038950689137,0.07442610657584738,0.08744338253271416,0.059098555595614014,0.09424981654369549
0.0860426143668883,0.03630485043125736,0.1461135803833022,0.18926866210531443,0.193048565185396,0.08355277763702906,0.13028435533493757,0.06949221591550668,0.08625491311149017,0.060167648582253604,0.08790022200466001
0.08641130243280713,0.038807813169187286,0.15375965688844737,0.18968091018777342,0.19277576877875255,0.08129302668944001,0.12605543834529817,0.07192364667297078,0.0942398059423358,0.059469145335722715,0.09380927923425407
0.0850573238602883,0.03758462728655286,0.15282164387028024,0.19228156130295246,0.19490729198622284,0.08236138900183142,0.13011976209655404,0.07293010339555622,0.08732422359360863,0.06140781832602806,0.09588819105689618
