Mean HR,Minimum HR,Maximum HR,Mean SBP,Minimum SBP,Maximum SBP,Mean DBP,Minimum DBP,Maximum DBP,Mean MAP,Minimum MAP,Maximum MAP,Mean RR,Minimum RR,Maximum RR,Mean Temperature,Minimum Temperature,Maximum Temperature,Mean PO2,Minimum PO2,Mean PCO2,Minimum PCO2,Maximum PCO2,Mean FiO2,Minimum FiO2,Maximum FiO2,Mean Base Excess,Minimum Base Excess,Maximum Base Excess,Mean RBC,Maximum Hemoglobin,Mean RDW,Mean MCH,Mean MCV,Mean MCHC,Mean Platelet,Mean WBC,Mean Basophils,Minimum Basophils,Maximum Basophils,Mean Eosinophils,Minimum Eosinophils,Mean Lymphocytes,Mean Monocytes,Maximum Monocytes,Minimum Neutrophils,Mean Albumin,Minimum Albumin,Maximum Albumin,Mean AG,Mean BUN,Mean Calcium,Mean Chloride,Mean Sodium,Mean Potassium,Mean Glucose,Minimum Glucose,Mean Creatinine,Mean INR,Mean PTT,Minimum PTT
0.025141182,0.013004474,0.005917152,0.004609803,0.006748219,0.002761644,0.000519911,0.002252618,0.001867714,0.005143834,0.004309035,0.00046599,0.009742331,0.010320901,0.00488762,0.003777943,0.002256463,0.005510159,0.001300428,0.003436146,0.004304639,0.003128884,0.001523095,0.020120762,0.010428037,0.009190222,0.006846557,0.003649013,0.005762908,0.001413091,0.004060171,0.009255642,0.002024399,0.006063295,0.003169865,0.003279916,0.005131653,0.000101842,0.000262463,0.000154316,0.001936605,0.001632042,0.000370708,0.00099967,0.000507982,0.001518629,0.001545075,0.0013044,0.001664186,0.014891512,0.006688153,0.000186996,0.000700772,0.002857495,0.002528956,0.006090939,0.008918689,0.004406961,0.003139012,0.000533612,0.006215058
0.025448775,0.013023786,0.005678106,0.003755645,0.005880368,0.002685408,0.000496904,0.002030188,0.001636064,0.004738727,0.003720393,0.000419357,0.009254422,0.01031843,0.004303681,0.003486465,0.002106737,0.005067063,0.001273493,0.0033365,0.003896756,0.003018221,0.001454397,0.018984702,0.009432877,0.008730546,0.006554322,0.003203555,0.00580175,0.00133319,0.003926566,0.008801364,0.001923785,0.005832101,0.003037005,0.002933739,0.004765598,9.01E-05,0.000241911,0.000141421,0.002056185,0.001694439,0.000383212,0.000944066,0.000514566,0.001409535,0.001460764,0.001251174,0.001560669,0.013877387,0.006768496,0.000171006,0.000623062,0.002566199,0.002443922,0.005884875,0.00755989,0.004206382,0.003058753,0.000355894,0.005345598
0.02291675,0.011232519,0.005075402,0.003713778,0.005549949,0.002623992,0.000442768,0.002067802,0.001690603,0.004461756,0.003592631,0.000449674,0.008498416,0.009382407,0.004247308,0.00345125,0.002076396,0.005015902,0.001279343,0.003431976,0.003680751,0.003022991,0.001203415,0.018396144,0.009176263,0.008611849,0.006229289,0.003186838,0.005441855,0.00129738,0.003774752,0.009114292,0.001771,0.00572204,0.002683215,0.003098927,0.004832513,8.67E-05,0.000231664,0.000136586,0.001982329,0.00163796,0.000281943,0.00103432,0.000562211,0.001390082,0.001400905,0.00121697,0.001520314,0.01509211,0.006434538,0.000170112,0.000727139,0.00264833,0.002385989,0.005571539,0.007772792,0.004079871,0.003070492,0.000514716,0.006784705
0.024446855,0.011708868,0.00540424,0.00394837,0.00615783,0.002559791,0.000525032,0.002207944,0.001751224,0.004854923,0.003737462,0.000450498,0.008577934,0.009535933,0.004155555,0.003397775,0.002062458,0.004979748,0.001163403,0.003515256,0.004002768,0.002862839,0.00179205,0.01819777,0.009375785,0.008596879,0.006906865,0.003476261,0.005772592,0.001298934,0.003824366,0.008837021,0.001888436,0.00602318,0.002835157,0.0030229,0.004867006,8.74E-05,0.00023201,0.000136573,0.001733295,0.001449355,0.00030469,0.000958958,0.000546468,0.001399318,0.00137312,0.001163092,0.001487156,0.013657254,0.006846949,0.000167265,0.000710784,0.002505208,0.002333145,0.005841454,0.007333017,0.00423319,0.003112571,0.000440997,0.006004707
0.024316541,0.012109221,0.005412292,0.003562518,0.005816789,0.002503617,0.000500784,0.002107481,0.001575621,0.00456931,0.003732446,0.000402065,0.009110142,0.01007104,0.004493264,0.003425191,0.002055742,0.005010853,0.00127141,0.003424738,0.003850778,0.002895716,0.001428094,0.017611113,0.008942476,0.008464469,0.006312807,0.003091765,0.005278025,0.001305428,0.003896613,0.008595611,0.001936503,0.005628881,0.003087005,0.003033819,0.004445516,8.49E-05,0.000231895,0.00013448,0.001933606,0.001558956,0.000312249,0.000975254,0.000519053,0.001402875,0.001397374,0.00119613,0.001527559,0.013261099,0.006845589,0.00016565,0.00068233,0.00242504,0.002346773,0.005680959,0.00711269,0.004097632,0.003013047,0.000393417,0.005598825
0.023016043,0.01159433,0.005179196,0.003505324,0.005355866,0.002696705,0.00046771,0.002065415,0.001605514,0.004564385,0.003543611,0.000407954,0.008611256,0.009708668,0.004376574,0.003486801,0.002119908,0.005037443,0.001318852,0.003474557,0.00397949,0.002978878,0.001472463,0.018723644,0.009065311,0.008827942,0.00647203,0.003437784,0.005594048,0.001298812,0.003628263,0.009768524,0.001841181,0.006027364,0.002846,0.003067781,0.004640733,8.72E-05,0.000233632,0.000140297,0.001944276,0.001637545,0.000306509,0.000952576,0.000510878,0.001407251,0.001433335,0.001226814,0.001553205,0.01420229,0.006857986,0.000170507,0.000601021,0.002604696,0.002407004,0.005718015,0.008002237,0.004036152,0.002997337,0.000595002,0.006252251
0.025704282,0.011577143,0.005466643,0.003251691,0.005266865,0.002574322,0.000383984,0.002049962,0.001622808,0.004402101,0.003547572,0.000382015,0.009417688,0.00971892,0.004537787,0.003561667,0.002146367,0.005246183,0.00119165,0.003542694,0.003838397,0.002969872,0.001534683,0.0195605,0.009483806,0.008888357,0.006198129,0.003178381,0.005394295,0.001363138,0.004104245,0.008988242,0.002053732,0.006301547,0.003067934,0.003064978,0.005109592,9.17E-05,0.000244426,0.000144075,0.001981144,0.001654529,0.000328284,0.000971711,0.000476023,0.001466263,0.001486993,0.001288956,0.001610488,0.014842463,0.006621975,0.00017714,0.000611583,0.002527261,0.00245658,0.005935904,0.007807291,0.004019717,0.003164359,0.000553311,0.006403441
0.025355067,0.01283157,0.005910629,0.004016071,0.005952082,0.002534905,0.000520715,0.00229039,0.001684844,0.004916576,0.003999644,0.000442754,0.009175717,0.00967904,0.004521024,0.003537664,0.002160838,0.005171118,0.001361542,0.003620235,0.003922001,0.003068063,0.001609193,0.018683726,0.009327775,0.008896683,0.006640777,0.003423433,0.005625137,0.001382813,0.004009773,0.009464054,0.002107506,0.006374021,0.002977831,0.002955592,0.004559639,9.44E-05,0.000245167,0.000146436,0.001927128,0.001595655,0.000301677,0.000916417,0.00050732,0.001336782,0.001432202,0.001228093,0.001554829,0.014728051,0.006928212,0.000173893,0.000676911,0.002574429,0.002507177,0.006092594,0.007953265,0.004382125,0.003118168,0.00047099,0.00633794
0.024579802,0.01261016,0.00559043,0.004203345,0.006056073,0.002560697,0.000517645,0.002040079,0.001698797,0.004735671,0.003828825,0.00043923,0.008304911,0.010066025,0.004139119,0.003469232,0.002089158,0.005075742,0.001196267,0.003511456,0.004192515,0.002857975,0.001595215,0.018161118,0.009841491,0.008605165,0.006363366,0.003258588,0.005432331,0.00135962,0.004063501,0.008678559,0.001894329,0.005752145,0.002991953,0.002965593,0.004744636,8.96E-05,0.000238376,0.000139561,0.001901104,0.001562047,0.000341265,0.00090961,0.000467122,0.001393806,0.001414109,0.001213506,0.001527145,0.014219989,0.006689409,0.000169967,0.000712531,0.002701568,0.002356555,0.005894425,0.008080136,0.004040676,0.003070204,0.000500312,0.005794023
0.025172583,0.013664439,0.005376975,0.004116662,0.006667595,0.002707637,0.000553283,0.002362146,0.001908039,0.005040225,0.004174387,0.00043434,0.009973228,0.011059866,0.00470781,0.00368328,0.002170079,0.005316104,0.001341637,0.004000143,0.004126788,0.002947508,0.001717889,0.019994936,0.009871066,0.009108957,0.00726127,0.003669364,0.006187755,0.001395894,0.004094059,0.008449277,0.002117161,0.006109792,0.003193443,0.003396606,0.005213338,0.000101945,0.000259343,0.000157082,0.002130419,0.001769879,0.000354522,0.000957104,0.000478284,0.001530137,0.001502564,0.001288297,0.001611827,0.014254826,0.006982539,0.000183284,0.000701935,0.002686798,0.00251119,0.005922356,0.008352725,0.004282658,0.003258936,0.000475211,0.006543995
0.023567869,0.010899977,0.005121968,0.003103917,0.004900578,0.002549835,0.000480555,0.001894724,0.001569074,0.00428558,0.003159464,0.000373241,0.009158068,0.009707031,0.004354105,0.003383511,0.002066262,0.004950215,0.001219268,0.003062355,0.00378941,0.002871897,0.001494331,0.017825811,0.008657138,0.008214429,0.006113016,0.002961907,0.005278512,0.001277672,0.003950223,0.00835966,0.001913216,0.005890579,0.002981,0.00320546,0.004374462,8.13E-05,0.000224409,0.00012981,0.001909879,0.001591491,0.000294605,0.000973404,0.000534465,0.001337279,0.001413309,0.00121465,0.001528099,0.013372838,0.006583276,0.000166578,0.000662377,0.002369353,0.002325189,0.005329704,0.006729528,0.004022217,0.003058321,0.000401413,0.005499255
0.024949387,0.01192655,0.005571826,0.003295953,0.005525782,0.002501506,0.00046496,0.002214296,0.001532373,0.004541141,0.003715085,0.000381764,0.009405152,0.009571216,0.004541256,0.00350019,0.002066229,0.005189804,0.001302047,0.003410573,0.003853802,0.00290421,0.001507938,0.018463598,0.009120087,0.008586847,0.006740256,0.003395238,0.005560463,0.001313834,0.003976718,0.008169175,0.001933135,0.005715307,0.003104661,0.002937999,0.004669814,8.55E-05,0.000231692,0.000135475,0.001865927,0.001543699,0.000244017,0.000986496,0.000508326,0.001398207,0.001410404,0.001197289,0.001509316,0.013650461,0.006515238,0.000171761,0.000669072,0.002320971,0.002297818,0.005394947,0.007251799,0.003965975,0.003043176,0.000501804,0.006043201
0.025020551,0.012835394,0.005722564,0.004071845,0.006764974,0.002513747,0.000523843,0.002495847,0.001823665,0.004935048,0.004106306,0.000438834,0.009526611,0.01079959,0.004447933,0.003589291,0.002198299,0.005178819,0.001151717,0.003558699,0.004220603,0.00316978,0.001584007,0.019599028,0.0099412,0.009127824,0.006918912,0.003575641,0.00610622,0.001408739,0.004170611,0.00893083,0.002137165,0.006335296,0.00314266,0.003318233,0.004859097,9.63E-05,0.000252176,0.000148948,0.001973472,0.001657558,0.000335799,0.001030515,0.000512895,0.00149575,0.001511156,0.001287024,0.001639972,0.015434457,0.006897956,0.000188933,0.000648024,0.002659663,0.002547052,0.005934526,0.007992965,0.004372749,0.003196847,0.000526498,0.006638277
0.025050334,0.011636972,0.005490043,0.004222484,0.006322203,0.002680975,0.000546684,0.002238292,0.001748052,0.005012505,0.003871174,0.000430322,0.008890116,0.010106222,0.004308973,0.003504528,0.002081157,0.005230605,0.001441403,0.00355843,0.004215792,0.003090154,0.001810399,0.019583877,0.009802654,0.008955111,0.006937381,0.003611778,0.005765024,0.001346947,0.003901468,0.008933087,0.001990168,0.006123676,0.002994156,0.003055954,0.005036165,9.74E-05,0.000251938,0.000150777,0.001921069,0.001607216,0.000302484,0.000936604,0.000483235,0.001457961,0.001477915,0.001263457,0.00159106,0.014641082,0.006662344,0.000177957,0.000678755,0.002468354,0.002432448,0.005741782,0.008170473,0.004072247,0.003247042,0.000625439,0.006476109
0.024312351,0.012460154,0.005386794,0.003943928,0.005637713,0.002616653,0.000510479,0.002111524,0.001708947,0.004852248,0.003562038,0.000439222,0.009045307,0.009682606,0.004445029,0.00347023,0.002057749,0.005109193,0.001196768,0.003342939,0.004090658,0.003199831,0.001671865,0.019411567,0.010120363,0.008734248,0.006891143,0.00364805,0.00577048,0.001349226,0.003815514,0.009040093,0.002014656,0.006266635,0.003058786,0.002941338,0.004931012,9.74E-05,0.000249975,0.00014909,0.001865538,0.001606516,0.000286295,0.000954206,0.000494025,0.001415789,0.001464038,0.001246204,0.001567671,0.0156041,0.006712402,0.000184099,0.000733258,0.002723726,0.002523777,0.00568143,0.007753192,0.00423985,0.003240134,0.000459256,0.005849038
0.023420771,0.012767855,0.005322647,0.003746219,0.006101526,0.002562306,0.000511652,0.002104981,0.001678846,0.004948032,0.004042196,0.000402403,0.008776793,0.00964105,0.004268489,0.003569174,0.002149507,0.005195639,0.001260484,0.003580754,0.004050426,0.002908065,0.001620076,0.01888063,0.009624814,0.00898965,0.006423499,0.003419526,0.005445533,0.00136036,0.003907781,0.009302183,0.00197668,0.00622991,0.002939445,0.002822705,0.004680816,9.03E-05,0.000241495,0.000141783,0.002009148,0.001656404,0.000265497,0.001000372,0.000519105,0.00128296,0.00146378,0.001243584,0.001561302,0.013352708,0.00633281,0.000175768,0.000671238,0.002462971,0.002375881,0.005877303,0.007136826,0.004081546,0.003099654,0.000586337,0.00605548
0.022880973,0.011723871,0.004912894,0.003020582,0.005145263,0.002596083,0.000370529,0.001987064,0.001474809,0.004485951,0.00356069,0.000353782,0.008674056,0.009584361,0.004164719,0.0033543,0.002023983,0.004869843,0.001243889,0.003499714,0.003912024,0.002960351,0.001326858,0.017834638,0.008822836,0.008493938,0.006017851,0.002770647,0.005484321,0.001246726,0.003608213,0.008878803,0.001784973,0.005859664,0.002931592,0.002960198,0.004428861,7.82E-05,0.000221146,0.000125726,0.001821041,0.001526055,0.000270705,0.000997203,0.000548256,0.001271984,0.00139909,0.001192532,0.001491046,0.012648567,0.006497347,0.000165112,0.00067816,0.002453891,0.002273501,0.005520391,0.007159475,0.003905962,0.002970563,0.000390666,0.005150163
0.025908622,0.013124523,0.005765428,0.004183365,0.007274447,0.002532343,0.000476261,0.002269399,0.001638322,0.004757287,0.004096795,0.000391485,0.008943918,0.01022855,0.004329251,0.003482013,0.002058944,0.005101908,0.001476157,0.003727975,0.003918689,0.003044478,0.001648987,0.01885842,0.009537409,0.00872001,0.006834506,0.003734336,0.006104179,0.001365482,0.0038319,0.009108891,0.001888561,0.006138315,0.002967019,0.002817578,0.004708793,9.59E-05,0.000248111,0.000147505,0.001858142,0.001569615,0.000338689,0.000995695,0.000516947,0.001302466,0.001434596,0.001224674,0.001545232,0.015156814,0.006640443,0.000177461,0.000704087,0.002643995,0.002467946,0.005401224,0.007498598,0.004116645,0.003048625,0.000525859,0.006401094
0.024723497,0.01240691,0.005914745,0.004201545,0.006111851,0.002598794,0.000469198,0.002455066,0.001741857,0.004895204,0.003952053,0.000417106,0.009440914,0.009462577,0.004632204,0.003659506,0.0022361,0.005269979,0.001224393,0.003716062,0.003997442,0.00308303,0.001596745,0.020402835,0.010308447,0.009215506,0.007292774,0.00388037,0.005974216,0.001379521,0.004008638,0.008521675,0.001885537,0.005721194,0.003073523,0.003116775,0.004677551,0.000104613,0.000257578,0.000158809,0.001951976,0.001640873,0.000357202,0.000964369,0.000500184,0.001486241,0.001454482,0.001237117,0.001575081,0.015115833,0.006498587,0.00018082,0.000620639,0.002596049,0.002521466,0.00568384,0.007737527,0.004256992,0.003089309,0.000575803,0.00558851
0.024515881,0.012694827,0.005392883,0.003795322,0.00567171,0.002551681,0.000483662,0.002162143,0.00166609,0.004790171,0.003659491,0.000368741,0.009151404,0.009662156,0.004272859,0.003506412,0.002103102,0.005169827,0.001323192,0.00347997,0.003973968,0.003009567,0.001488033,0.018282236,0.009002145,0.008591535,0.006296832,0.003103464,0.005308777,0.001329288,0.003940049,0.008841409,0.001897758,0.005878091,0.00295155,0.003019969,0.004914093,8.79E-05,0.000237851,0.000138317,0.001843227,0.001591725,0.000262014,0.00091044,0.000454984,0.001398113,0.001436277,0.001223192,0.001564593,0.013694328,0.006502666,0.000172201,0.0006438,0.002654324,0.002403694,0.005690073,0.007457352,0.004118777,0.003052216,0.000440518,0.006396039
0.024816616,0.013091864,0.005657348,0.003804741,0.0060579,0.002545059,0.000524117,0.002253134,0.001711721,0.004762879,0.003786637,0.000433114,0.008866846,0.009667618,0.004352012,0.003531242,0.00207712,0.005215815,0.001222656,0.003372859,0.00394977,0.002940223,0.001437169,0.018846296,0.00986833,0.008815903,0.006683266,0.003314728,0.005688437,0.001317003,0.003641269,0.009234465,0.002012042,0.006359592,0.002929956,0.003086125,0.004942851,9.51E-05,0.000244974,0.00014468,0.002013953,0.001700238,0.000334914,0.00092989,0.00048485,0.00142608,0.001422108,0.001203297,0.001535349,0.015777041,0.006713189,0.000171909,0.000722617,0.002663509,0.002470779,0.006023422,0.008059429,0.004239505,0.003128393,0.000649261,0.006842283
0.02320377,0.012474876,0.005527696,0.00393775,0.006069893,0.002570272,0.000501816,0.002185852,0.001716272,0.004805185,0.003905968,0.000376239,0.009104264,0.00976078,0.004620273,0.003547926,0.002111114,0.005209254,0.001388965,0.003388722,0.003793115,0.002931765,0.001286121,0.019347182,0.009370236,0.008903325,0.00650993,0.003267602,0.005955153,0.001321867,0.003663564,0.009437444,0.001944235,0.006212295,0.00296957,0.003065649,0.005265734,9.00E-05,0.000240122,0.000140457,0.001984221,0.001642651,0.00032065,0.000991453,0.00051861,0.001410092,0.001468601,0.001244157,0.00157288,0.014407808,0.006697254,0.000177454,0.000636762,0.002611174,0.002405365,0.005900878,0.00795513,0.004169875,0.003144876,0.000528808,0.005697279
0.025226301,0.012585352,0.005540566,0.00406404,0.006421219,0.002580955,0.000457274,0.002293467,0.001660862,0.004624383,0.004009574,0.000390461,0.009408319,0.010086496,0.004566963,0.003575485,0.002157276,0.00526779,0.001197002,0.003473331,0.003994788,0.002847776,0.001562257,0.019020212,0.009494967,0.008972325,0.006179576,0.003148987,0.005168461,0.001358796,0.003913646,0.008977186,0.001964898,0.005867515,0.003043156,0.002996333,0.004705625,9.41E-05,0.000245745,0.000144125,0.001827338,0.001563604,0.000317126,0.000952999,0.000457243,0.001350205,0.001441578,0.001220513,0.001559595,0.015078814,0.006563539,0.000175778,0.000654505,0.002620635,0.002422672,0.005674593,0.008015482,0.004031025,0.00299194,0.000456646,0.005279998
0.024137834,0.011910809,0.005609994,0.00401552,0.007036367,0.002520376,0.000546858,0.002185017,0.001727541,0.004757338,0.003997299,0.000405405,0.00901685,0.010066457,0.004531112,0.003465723,0.002068982,0.005037863,0.001204603,0.003365692,0.004076506,0.002918349,0.001640048,0.018747126,0.009631496,0.008787234,0.006492484,0.003470932,0.005513053,0.001362036,0.004012484,0.00891322,0.001937523,0.005834249,0.002889239,0.003113701,0.00478593,9.46E-05,0.000244613,0.000142716,0.00187321,0.001587551,0.000305255,0.000963395,0.000497285,0.001414412,0.001424443,0.001190646,0.001544784,0.01495837,0.006844129,0.000170257,0.00067889,0.002549283,0.00247253,0.005912592,0.007316293,0.004262024,0.003115019,0.000399798,0.005624901
0.022246893,0.011035941,0.00474466,0.003140694,0.004496212,0.002544778,0.000413802,0.001873911,0.001353221,0.004428026,0.003047197,0.00035178,0.009458641,0.009602645,0.004385272,0.003327003,0.002021376,0.00491752,0.001407117,0.003408337,0.003720319,0.002976465,0.001231547,0.017184553,0.008329411,0.00811457,0.006188002,0.002936551,0.005433547,0.00124768,0.003830755,0.008224127,0.001814008,0.00561544,0.002878163,0.002927885,0.004781752,7.24E-05,0.000213117,0.000119171,0.001901825,0.001546564,0.000268981,0.000856434,0.000449038,0.001388057,0.001386292,0.001192977,0.001497726,0.012882828,0.006160987,0.000159157,0.000677649,0.002298799,0.002235411,0.005220722,0.006736518,0.003896799,0.002894304,0.0004128,0.005357503
