0,1,2,3,4,5
0.6414472154970159,0.6220675775638006,0.5769303330267844,0.616121663214273,0.6130315261330965,0.5141653279047047
0.6970556526787516,0.595363204270143,0.5149230893543906,0.6514495002272235,0.6322829486486878,0.54039344612999
0.7212385145741012,0.6390223471881145,0.6420709568571261,0.6771258937791851,0.6669197595643346,0.5620991038129849
0.7186429553205224,0.7687125898923879,0.6328320856528319,0.6763676363707498,0.6716633445313098,0.6027023233822101
0.7286206188966586,0.638894181229485,0.6701649892050255,0.6869878574493734,0.674123246047073,0.6102818962592333
0.7390875693236006,0.7398916036329904,0.675091789036284,0.6820663947108666,0.6724320204171608,0.6215723265298335
0.7445082161004226,0.7766513207452547,0.6655431957069811,0.6934904406343412,0.6765216207880809,0.6118818019667878
0.7489983169486627,0.7918397367021894,0.6857816715414532,0.6977847879837511,0.6822447906640752,0.6177645877362592
0.7489646035938865,0.7903079615325757,0.6916573251650595,0.6948404236458969,0.6962830376529372,0.6197043618431721
0.7622103239881404,0.8082497860051411,0.695210079741472,0.7218990244467612,0.7055424602016463,0.6242089040955897
0.7684916548193766,0.747017179517466,0.6924763392916259,0.723299850809115,0.6950952862935527,0.621290266757689
0.7734115869363456,0.8187874993408736,0.701418825008452,0.7347729365438611,0.7157110301103445,0.6290951127353394
0.7779146478690674,0.8226217926041433,0.7064209694100504,0.7406412500501587,0.731580384291371,0.6468505369355229
0.7782008571489468,0.7909799929729182,0.7067308874633716,0.738432363144315,0.7149934281746056,0.6562663257422464
0.7828970375098785,0.8313584937737379,0.7064431430900949,0.7293063034694278,0.7183236670578714,0.6591244973681234
0.7863199826603098,0.8164895103976395,0.7047777254101184,0.7341794597861798,0.7444132239615999,0.6581491087865026
0.7876640353576149,0.8318655036688218,0.7110891100882002,0.731718526360631,0.7382586111611329,0.6624444907731027
0.7829976668157291,0.7843299553869685,0.7028427779337697,0.7240817562876888,0.7362043102895123,0.6546106553188706
0.7860872250789768,0.8244808888748648,0.7077237575645219,0.7288127173573827,0.7572688839074108,0.6545968248517824
0.7646056000139505,0.8392765510045626,0.7114896686325257,0.7301820902897387,0.7608686297278333,0.6556162937890982
