0,1,2,3
0.9776486158370972,-0.9966266751289368,-0.9776486158370972,-0.9977607727050781
-0.9927744269371033,-0.9996324777603149,-0.9502344131469727,0.9502344131469727
0.9244357347488403,-0.9989131689071655,-0.9244357347488403,-0.9824622869491577
0.9046581983566284,-0.9046581983566284,-0.9950235486030579,-0.9997484683990479
0.9402866363525391,-0.9991868734359741,-0.941281795501709,-0.9402866363525391
0.928341805934906,-0.928341805934906,-0.993040919303894,-0.9995409250259399
0.9896286129951477,-0.9952965378761292,-0.9896286129951477,-0.995860755443573
0.7530651688575745,-0.9991828203201294,-0.9677451848983765,-0.7530651688575745
0.8757257461547852,-0.9999030828475952,-0.8952402472496033,-0.8757257461547852
0.944500207901001,-0.9991710186004639,-0.944500207901001,-0.9749223589897156
0.9646615982055664,-0.9963754415512085,-0.9646615982055664,-0.9960176944732666
0.8386102318763733,-0.9850161075592041,-0.8386102318763733,-0.9944270849227905
-0.4050155282020569,-0.9996710419654846,-0.943017303943634,0.4050155282020569
0.9663600921630859,-0.9988512396812439,-0.9955662488937378,-0.9663600921630859
0.9502699375152588,-0.9502699375152588,-0.99518883228302,-0.9994296431541443
-0.9993422031402588,-0.9933713674545288,-0.8556657433509827,0.8556657433509827
-0.2620633840560913,-0.9996004700660706,-0.9586814641952515,0.2620633840560913
0.9949737787246704,-0.9973185658454895,-0.9949737787246704,-0.9969668388366699
0.2178899049758911,-0.9535565972328186,-0.9837595820426941,-0.2178899049758911
0.10561150312423706,-0.10561150312423706,-0.996788501739502,-0.9997837543487549
0.8568151593208313,-0.9855158925056458,-0.8568151593208313,-0.9154451489448547
0.882339596748352,-0.882339596748352,-0.9927935004234314,-0.9587206244468689
0.8842720985412598,-0.9856283664703369,-0.9048923254013062,-0.8842720985412598
0.9648851156234741,-0.9648851156234741,-0.989769458770752,-0.9985728859901428
0.97504061460495,-0.9923071265220642,-0.97504061460495,-0.9990831613540649
0.555695116519928,-0.555695116519928,-0.9876667261123657,-0.9996639490127563
0.9825441241264343,-0.9933152794837952,-0.9825441241264343,-0.9988343119621277
0.9516459703445435,-0.9984791874885559,-0.9516459703445435,-0.997279703617096
-0.11548936367034912,-0.9952787160873413,-0.7896504998207092,0.11548936367034912
0.9024547338485718,-0.993554413318634,-0.9024547338485718,-0.9961431622505188
0.9774510860443115,-0.9930925369262695,-0.9774510860443115,-0.9938669800758362
-0.9742311239242554,-0.9996086955070496,-0.9745258688926697,0.9742311239242554
0.9581632018089294,-0.9979961514472961,-0.9581632018089294,-0.9849204421043396
-0.2170082926750183,-0.9599211812019348,0.0060427188873291016,-0.0060427188873291016
0.3941611647605896,-0.9988081455230713,-0.7045058012008667,-0.3941611647605896
0.8963178992271423,-0.996107816696167,-0.9729259610176086,-0.8963178992271423
0.032640695571899414,-0.9950474500656128,-0.1190575361251831,-0.032640695571899414
0.595727801322937,-0.9994459748268127,-0.7022356986999512,-0.595727801322937
0.9392226338386536,-0.9907676577568054,-0.9832932949066162,-0.9392226338386536
0.950569212436676,-0.9982725381851196,-0.950569212436676,-0.9729505181312561
0.9473587870597839,-0.9798091650009155,-0.9960188865661621,-0.9473587870597839
0.9402217268943787,-0.9984290599822998,-0.9402217268943787,-0.9956218600273132
-0.20829153060913086,-0.9728943109512329,-0.7839224934577942,0.20829153060913086
0.05901581048965454,-0.9975022077560425,-0.9977593421936035,-0.05901581048965454
0.9484712481498718,-0.9484712481498718,-0.9952414035797119,-0.9765247106552124
-0.8804117441177368,-0.9997721314430237,-0.3894945979118347,0.3894945979118347
0.9748994708061218,-0.9964099526405334,-0.9970637559890747,-0.9748994708061218
0.6279825568199158,-0.9931450486183167,-0.9721212983131409,-0.6279825568199158
0.9697276949882507,-0.9697276949882507,-0.9728931188583374,-0.9887470602989197
0.7839526534080505,-0.999079704284668,-0.963278591632843,-0.7839526534080505
0.974327802658081,-0.9922439455986023,-0.974327802658081,-0.9920473098754883
0.05890321731567383,-0.9547286629676819,-0.9587048888206482,-0.05890321731567383
0.9782806038856506,-0.9909128546714783,-0.9782806038856506,-0.9987385869026184
0.23244917392730713,-0.23244917392730713,-0.9984049797058105,-0.9999145269393921
0.9849730134010315,-0.9849730134010315,-0.9940329194068909,-0.9997367262840271
-0.9953880310058594,-0.998041033744812,-0.9901991486549377,0.9901991486549377
0.224209725856781,-0.9999514818191528,-0.9132543802261353,-0.224209725856781
0.8252681493759155,-0.9977452158927917,-0.8252681493759155,-0.980907142162323
0.9648072719573975,-0.991786777973175,-0.9691110849380493,-0.9648072719573975
0.962372899055481,-0.9997565150260925,-0.9808295965194702,-0.962372899055481
0.8899409174919128,-0.9748696088790894,-0.8899409174919128,-0.959987461566925
0.1860705018043518,-0.1860705018043518,-0.9986959099769592,-0.9993501305580139
-0.008850395679473877,-0.9973189830780029,-0.842745840549469,0.008850395679473877
0.9689881205558777,-0.9906560778617859,-0.9689881205558777,-0.9964126348495483
0.9148157835006714,-0.999360978603363,-0.9148157835006714,-0.9669743776321411
0.9284301400184631,-0.9993482828140259,-0.9284301400184631,-0.9832777380943298
0.6637415885925293,-0.9952242374420166,-0.9079297780990601,-0.6637415885925293
-0.02259773015975952,-0.9588981866836548,-0.9550457000732422,0.02259773015975952
0.9408523440361023,-0.9974809288978577,-0.9408523440361023,-0.9932908415794373
0.9464830756187439,-0.9987627863883972,-0.9464830756187439,-0.9864925742149353
0.9777125120162964,-0.9777125120162964,-0.9865197539329529,-0.9980733394622803
-0.639190137386322,-0.3701256811618805,-0.17452269792556763,0.17452269792556763
0.9441286325454712,-0.9966202974319458,-0.9441286325454712,-0.9652118682861328
0.8741029500961304,-0.9982588291168213,-0.9981346130371094,-0.8741029500961304
0.2631632685661316,-0.9998813271522522,-0.2631632685661316,-0.9038949608802795
-0.9727998375892639,-0.9887789487838745,-0.9529719948768616,0.9529719948768616
-0.9860296845436096,-0.9997134208679199,-0.9989064335823059,0.9860296845436096
0.5250377655029297,-0.9915417432785034,-0.5250377655029297,-0.9377252459526062
-0.7383754253387451,-0.518484354019165,-0.26141825318336487,0.26141825318336487
0.9041699171066284,-0.9980226755142212,-0.9041699171066284,-0.9784296154975891
-0.047733187675476074,-0.9645872712135315,-0.4222342371940613,0.047733187675476074
-0.04592472314834595,-0.998215913772583,-0.3385002017021179,0.04592472314834595
0.9900513291358948,-0.9988836646080017,-0.9900513291358948,-0.9938607215881348
0.9941763281822205,-0.998091995716095,-0.9943971037864685,-0.9941763281822205
0.9631759524345398,-0.9978907704353333,-0.9631759524345398,-0.9813008904457092
0.9096074104309082,-0.9998346567153931,-0.9096074104309082,-0.9690051078796387
0.12810540199279785,-0.9994993805885315,-0.9448376297950745,-0.12810540199279785
0.9736199378967285,-0.9988305568695068,-0.9736199378967285,-0.9943210482597351
0.8351584076881409,-0.9998275637626648,-0.8351584076881409,-0.9445574283599854
0.9032468199729919,-0.9986261129379272,-0.9032468199729919,-0.9651421904563904
0.2892709970474243,-0.9996463060379028,-0.5641496181488037,-0.2892709970474243
-0.7764319181442261,-0.5527622699737549,-0.9280096888542175,0.5527622699737549
0.9372308254241943,-0.9372308254241943,-0.9992989301681519,-0.998978316783905
0.00536036491394043,-0.9977531433105469,-0.9785353541374207,-0.00536036491394043
0.5344873666763306,-0.5344873666763306,-0.9555040597915649,-0.9976494908332825
-0.9109850525856018,0.5680023431777954,-0.9291761517524719,-0.5680023431777954
0.9054982662200928,-0.9987414479255676,-0.9054982662200928,-0.9775515794754028
0.9570508003234863,-0.9974492192268372,-0.9570508003234863,-0.9847854375839233
0.9799013137817383,-0.9899091720581055,-0.9799013137817383,-0.9991873502731323
-0.010313183069229126,-0.27017492055892944,0.010313183069229126,-0.2739430367946625
0.9200755953788757,-0.9983647465705872,-0.9200755953788757,-0.99676513671875
0.9740313291549683,-0.9996526837348938,-0.9740313291549683,-0.9778730273246765
-0.7880871891975403,-0.15636307001113892,-0.6524451971054077,0.15636307001113892
0.8697795867919922,-0.9825297594070435,-0.8697795867919922,-0.9398124814033508
0.9848248958587646,-0.9848248958587646,-0.9946938753128052,-0.999280571937561
0.927004873752594,-0.9996950030326843,-0.9891684055328369,-0.927004873752594
0.12848341464996338,-0.9855355620384216,-0.6793890595436096,-0.12848341464996338
0.9785253405570984,-0.9842017292976379,-0.9785253405570984,-0.9988238215446472
0.9100630283355713,-0.9995821118354797,-0.9100630283355713,-0.9315423965454102
0.12290334701538086,-0.12290334701538086,-0.8677700161933899,-0.9289438724517822
0.48610401153564453,-0.752800703048706,-0.7814991474151611,-0.48610401153564453
0.2496315836906433,-0.9995220899581909,-0.2496315836906433,-0.5754659175872803
0.9026915431022644,-0.9988810420036316,-0.9026915431022644,-0.9970899820327759
0.9822937846183777,-0.9822937846183777,-0.9968850016593933,-0.9976000785827637
0.8173053860664368,-0.9988371133804321,-0.8173053860664368,-0.873858630657196
-0.9192611575126648,-0.9356147050857544,-0.9591416120529175,0.9192611575126648
0.8363701105117798,-0.9992014169692993,-0.8363701105117798,-0.9272083044052124
0.8997812271118164,-0.9813728928565979,-0.8997812271118164,-0.9735012650489807
0.9745054244995117,-0.9919456839561462,-0.9745054244995117,-0.9876170754432678
0.008640110492706299,-0.998645544052124,-0.6973491907119751,-0.008640110492706299
0.8780015707015991,-0.9022052884101868,-0.9616072773933411,-0.8780015707015991
0.8711286783218384,-0.9989631175994873,-0.9705380797386169,-0.8711286783218384
-0.1415531039237976,-0.9594476819038391,-0.9510790705680847,0.1415531039237976
0.4431522488594055,-0.9910560250282288,-0.8766517043113708,-0.4431522488594055
0.7540141344070435,-0.9986347556114197,-0.885575532913208,-0.7540141344070435
-0.015163302421569824,-0.9989598989486694,-0.993442714214325,0.015163302421569824
-0.22051775455474854,-0.9973105192184448,-0.09249532222747803,0.09249532222747803
0.7605890035629272,-0.9995347857475281,-0.7605890035629272,-0.8341923952102661
0.8444722890853882,-0.8444722890853882,-0.9789161086082458,-0.8698058724403381
0.9260377287864685,-0.9969806671142578,-0.9304840564727783,-0.9260377287864685
0.9776334166526794,-0.9973514080047607,-0.9776334166526794,-0.9984859824180603
0.8593751788139343,-0.9996352791786194,-0.8593751788139343,-0.9705632328987122
0.7511206269264221,-0.9986273050308228,-0.7511206269264221,-0.973484456539154
0.9605739116668701,-0.9605739116668701,-0.9936518669128418,-0.9987221360206604
0.7943242192268372,-0.9992882609367371,-0.9954171776771545,-0.7943242192268372
-0.9917581081390381,-0.9988452792167664,-0.8085734248161316,0.8085734248161316
0.34910428524017334,-0.9979790449142456,-0.9764478206634521,-0.34910428524017334
0.8614484071731567,-0.9832460880279541,-0.8614484071731567,-0.9915306568145752
0.9879552721977234,-0.9981567859649658,-0.9879552721977234,-0.9888591766357422
0.9913060069084167,-0.9925732016563416,-0.9913060069084167,-0.9988204836845398
0.05318617820739746,-0.930214524269104,-0.7308124303817749,-0.05318617820739746
-0.9963653087615967,-0.9999764561653137,-0.9176899194717407,0.9176899194717407
0.9707151651382446,-0.9954586625099182,-0.9707151651382446,-0.9887405037879944
0.9133765697479248,-0.9985296130180359,-0.9133765697479248,-0.9961147904396057
0.38977038860321045,-0.9980078935623169,-0.6074596047401428,-0.38977038860321045
0.9755688905715942,-0.9891159534454346,-0.9755688905715942,-0.9979036450386047
0.9164717197418213,-0.9993594288825989,-0.9164717197418213,-0.9899715781211853
-0.07387804985046387,-0.9986129403114319,-0.9448351263999939,0.07387804985046387
0.3071745038032532,-0.999580442905426,-0.9479978680610657,-0.3071745038032532
-0.9993206262588501,-0.9992730617523193,-0.5105159282684326,0.5105159282684326
0.27940720319747925,-0.9981736540794373,-0.27940720319747925,-0.4923325181007385
-0.17560064792633057,-0.9975914359092712,-0.874678373336792,0.17560064792633057
0.9825047850608826,-0.9940820336341858,-0.9825047850608826,-0.9992930889129639
-0.5477986931800842,-0.9999046325683594,-0.6812248229980469,0.5477986931800842
-0.9845280647277832,-0.8142974376678467,-0.10824799537658691,0.10824799537658691
0.9762067794799805,-0.9762067794799805,-0.9858426451683044,-0.9993950724601746
-0.9953711032867432,-0.9995063543319702,-0.9616309404373169,0.9616309404373169
0.49549198150634766,-0.49549198150634766,-0.9863261580467224,-0.9899337291717529
0.09075820446014404,-0.09075820446014404,-0.9765475988388062,-0.9784864783287048
0.9708260297775269,-0.9898836612701416,-0.9708260297775269,-0.998694896697998
-0.5117731094360352,-0.9996138215065002,-0.7320090532302856,0.5117731094360352
-0.5679779052734375,-0.9997158646583557,-0.8262858986854553,0.5679779052734375
0.9675446152687073,-0.997100293636322,-0.9675446152687073,-0.9891107082366943
-0.888799250125885,-0.99803227186203,-0.998744785785675,0.888799250125885
-0.4120979905128479,-0.9029917120933533,-0.9173616766929626,0.4120979905128479
0.473846435546875,-0.999836266040802,-0.473846435546875,-0.7770955562591553
0.7193770408630371,-0.9992376565933228,-0.9487673044204712,-0.7193770408630371
-0.9594308137893677,-0.999003529548645,-0.9976650476455688,0.9594308137893677
0.9751764535903931,-0.998652458190918,-0.9751764535903931,-0.9963877201080322
0.8057993054389954,-0.9996880292892456,-0.8057993054389954,-0.9700320959091187
0.8092370629310608,-0.9992733001708984,-0.8092370629310608,-0.9805827736854553
0.7562018632888794,-0.9996933937072754,-0.7562018632888794,-0.9703624248504639
0.758970320224762,-0.758970320224762,-0.9995476007461548,-0.9922932982444763
0.9864072203636169,-0.9969593286514282,-0.9864072203636169,-0.9978294372558594
0.9333158731460571,-0.9994452595710754,-0.9333158731460571,-0.9361620545387268
0.13400015234947205,-0.13400015234947205,-0.6000332832336426,-0.5090880393981934
-0.7184277772903442,-0.9980912804603577,-0.9974909424781799,0.7184277772903442
0.9715582132339478,-0.9976798295974731,-0.9715582132339478,-0.9907994270324707
-0.16240769624710083,0.16240769624710083,-0.8070374131202698,-0.7431360483169556
0.6374129056930542,-0.9914312958717346,-0.9997342824935913,-0.6374129056930542
0.976713240146637,-0.9987173676490784,-0.976713240146637,-0.9962194561958313
